Date,Open,High,Low,Close,Volume,Adj Close
1990-06-12,39.12,40.5,38.75,40.5,41258000,1.3
1990-06-11,37.75,39.0,37.75,39.0,39474400,1.25
1990-06-08,38.5,38.5,37.5,38.25,83470800,1.23
1990-06-07,39.5,39.75,38.5,39.0,46608800,1.25
1990-06-06,39.0,39.5,38.75,39.5,52936800,1.27
1990-06-05,41.0,41.0,39.0,39.5,74858000,1.27
1990-06-04,40.75,41.0,39.75,40.75,44856000,1.31
1990-06-01,41.38,42.0,40.75,40.75,39309200,1.31
1990-05-31,41.5,41.5,41.0,41.25,25771200,1.32
1990-05-30,41.63,41.75,41.25,41.38,69204800,1.33
1990-05-29,40.0,41.25,39.25,41.0,60802000,1.32
1990-05-25,39.5,40.75,39.0,40.0,80830400,1.28
1990-05-24,42.25,42.25,41.5,42.0,37032800,1.35
1990-05-23,41.25,42.5,41.25,42.0,51878400,1.35
1990-05-22,40.13,41.5,40.0,41.38,75272400,1.33
1990-05-21,39.5,40.0,38.75,39.5,65620800,1.27
1990-05-18,41.25,41.5,39.5,39.75,64615600,1.27
1990-05-17,41.75,42.25,41.0,41.5,38396400,1.33
1990-05-16,41.75,41.75,41.0,41.63,21826000,1.33
1990-05-15,41.38,42.0,41.0,41.75,37346400,1.34
1990-05-14,42.75,42.75,41.25,41.75,56596400,1.34
1990-05-11,41.38,42.75,40.75,42.62,53810400,1.36
1990-05-10,41.75,41.75,40.5,41.38,44760800,1.32
1990-05-09,41.63,42.0,41.25,41.88,24309600,1.34
1990-05-08,41.0,42.0,41.0,41.75,28114800,1.34
1990-05-07,39.75,41.75,39.75,41.5,33997600,1.33
1990-05-04,40.0,40.75,39.25,40.0,42383600,1.28
1990-05-03,39.75,40.25,39.75,40.0,41577200,1.28
1990-05-02,39.75,40.0,39.25,39.75,33857600,1.27
1990-05-01,39.75,40.0,39.38,39.63,40902400,1.27
1990-04-30,39.25,39.75,39.0,39.38,34098400,1.26
1990-04-27,39.0,39.5,38.75,39.12,29103200,1.25
1990-04-26,39.0,39.5,38.13,38.87,35540400,1.24
1990-04-25,38.75,39.0,38.25,38.75,33143600,1.24
1990-04-24,40.0,40.5,38.5,38.75,75933200,1.24
1990-04-23,40.25,40.5,39.5,39.75,32088000,1.27
1990-04-20,40.87,41.5,39.75,40.25,80880800,1.29
1990-04-19,41.75,43.13,40.0,40.25,120369200,1.29
1990-04-18,43.25,43.75,42.5,43.25,48361600,1.38
1990-04-17,43.25,43.5,42.75,43.25,32776800,1.38
1990-04-16,43.5,44.25,43.25,43.75,56722400,1.4
1990-04-12,43.0,44.0,42.5,43.25,52950800,1.38
1990-04-11,41.5,43.0,41.5,42.5,53289600,1.36
1990-04-10,41.25,42.0,41.0,41.25,32830000,1.32
1990-04-09,39.75,41.5,39.5,41.12,26370400,1.32
1990-04-06,40.25,41.25,39.75,39.88,29559600,1.28
1990-04-05,41.0,41.25,40.0,40.25,27048000,1.29
1990-04-04,41.5,42.0,40.75,41.25,37433200,1.32
1990-04-03,40.5,41.75,40.5,41.75,34927200,1.34
1990-04-02,40.0,40.62,39.5,40.25,37192400,1.29
1990-03-30,40.0,41.0,40.0,40.25,55837600,1.29
1990-03-29,41.0,41.5,40.75,41.12,24222800,1.32
1990-03-28,42.0,42.12,41.0,41.25,25734800,1.32
1990-03-27,42.0,42.25,41.25,42.0,21151200,1.34
1990-03-26,42.5,43.38,42.0,42.25,32015200,1.35
1990-03-23,41.25,43.0,41.0,42.25,56996800,1.35
1990-03-22,41.75,42.25,40.75,40.75,57915200,1.3
1990-03-21,41.25,42.25,41.25,41.63,38183600,1.33
1990-03-20,42.25,43.0,40.75,41.38,97829200,1.32
1990-03-19,40.5,42.5,40.0,42.37,107948400,1.36
1990-03-16,40.0,40.75,39.12,40.25,161190400,1.29
1990-03-15,36.5,38.0,36.5,36.75,30058000,1.18
1990-03-14,36.75,37.25,36.5,37.0,25446400,1.18
1990-03-13,36.5,37.25,36.25,36.87,37144800,1.18
1990-03-12,37.25,37.5,36.25,36.63,40989200,1.17
1990-03-09,36.75,37.5,36.25,36.87,57618400,1.18
1990-03-08,35.75,37.0,35.0,36.75,55960800,1.18
1990-03-07,35.0,36.0,35.0,35.37,51055200,1.13
1990-03-06,35.0,35.25,34.5,35.25,39004000,1.13
1990-03-05,33.5,34.75,33.5,34.5,45617600,1.1
1990-03-02,33.5,34.75,33.25,33.75,26224800,1.08
1990-03-01,33.5,34.75,33.25,34.25,50974000,1.1
1990-02-28,33.5,34.0,33.25,34.0,27333600,1.09
1990-02-27,34.0,34.25,33.5,33.5,18488400,1.07
1990-02-26,33.0,34.25,33.0,34.0,19902400,1.09
1990-02-23,32.75,33.5,32.75,33.25,37489200,1.06
1990-02-22,34.0,34.5,33.0,33.0,48795600,1.06
1990-02-21,32.75,34.25,32.5,34.0,43976800,1.09
1990-02-20,33.5,33.75,33.0,33.5,30811200,1.07
1990-02-16,34.25,34.5,33.75,33.75,31802400,1.08
1990-02-15,33.75,34.25,33.5,34.25,24491600,1.09
1990-02-14,34.5,34.75,33.75,34.25,24015600,1.09
1990-02-13,34.0,35.0,33.75,34.5,25541600,1.1
1990-02-12,34.25,34.5,33.75,34.0,18729200,1.08
1990-02-09,33.5,34.5,33.25,34.25,42019600,1.09
1990-02-08,33.25,33.5,32.25,33.0,46659200,1.05
1990-02-07,33.0,34.0,32.5,33.25,78111600,1.06
1990-02-06,34.75,35.0,34.0,34.75,18480000,1.11
1990-02-05,34.25,35.25,34.0,35.0,25438000,1.12
1990-02-02,33.25,34.75,33.25,34.25,29618400,1.09
1990-02-01,34.5,34.63,33.5,33.62,29268400,1.07
1990-01-31,34.5,34.75,33.0,34.0,35985600,1.08
1990-01-30,33.25,34.5,33.0,34.0,29111600,1.08
1990-01-29,33.0,33.5,32.12,33.25,29982400,1.06
1990-01-26,34.0,34.0,32.25,32.75,45312400,1.04
1990-01-25,34.25,34.75,34.0,34.12,27885200,1.09
1990-01-24,32.5,34.25,32.25,34.0,42448000,1.08
1990-01-23,33.75,34.25,33.0,33.75,35218400,1.08
1990-01-22,34.0,34.5,33.25,33.25,36402800,1.06
1990-01-19,33.75,34.5,33.5,34.25,66284400,1.09
1990-01-18,33.0,33.5,32.25,32.38,68322800,1.03
1990-01-17,34.75,34.75,33.0,33.25,49324800,1.06
1990-01-16,33.5,35.0,32.75,34.88,53561200,1.11
1990-01-15,34.5,35.75,34.25,34.25,40434800,1.09
1990-01-12,34.25,34.75,33.75,34.5,42974400,1.1
1990-01-11,36.25,36.25,34.5,34.5,52763200,1.1
1990-01-10,37.62,37.62,35.75,36.0,49929600,1.15
1990-01-09,38.0,38.0,37.0,37.62,21534800,1.2
1990-01-08,37.5,38.0,37.0,38.0,25393200,1.21
1990-01-05,37.75,38.25,37.0,37.75,30828000,1.2
1990-01-04,38.25,38.75,37.25,37.62,55378400,1.2
1990-01-03,38.0,38.0,37.5,37.5,51998800,1.2
1990-01-02,35.25,37.5,35.0,37.25,45799600,1.19
1989-12-29,34.75,35.75,34.38,35.25,38102400,1.12
1989-12-28,35.0,35.25,34.25,34.63,37814000,1.1
1989-12-27,35.5,35.75,35.0,35.12,64251600,1.12
1989-12-26,36.75,36.75,35.25,35.5,33821200,1.13
1989-12-22,36.25,37.25,36.0,36.5,46146800,1.16
1989-12-21,35.75,36.25,35.5,36.25,76202000,1.16
1989-12-20,35.75,36.25,35.25,35.75,44497600,1.14
1989-12-19,34.5,35.5,34.5,35.0,62798400,1.12
1989-12-18,33.75,35.0,33.75,34.75,76801200,1.11
1989-12-15,34.75,35.0,32.5,33.75,129542000,1.08
1989-12-14,35.75,36.13,34.5,34.88,76188000,1.11
1989-12-13,36.0,36.5,35.5,36.0,97440000,1.15
1989-12-12,39.25,39.5,35.0,36.0,256354000,1.15
1989-12-11,41.0,41.5,38.38,39.25,162503600,1.25
1989-12-08,42.5,43.0,41.25,41.75,63145600,1.33
1989-12-07,42.25,43.25,42.0,42.75,44604000,1.36
1989-12-06,45.0,45.25,41.0,42.75,83745200,1.36
1989-12-05,45.25,45.75,44.5,45.0,30441600,1.44
1989-12-04,43.75,45.5,43.75,45.25,24340400,1.44
1989-12-01,44.5,45.0,43.63,44.0,36556800,1.4
1989-11-30,43.75,44.5,43.5,44.25,15862000,1.41
1989-11-29,43.5,44.25,42.5,44.0,38236800,1.4
1989-11-28,43.75,44.25,42.75,44.12,33843600,1.41
1989-11-27,44.75,45.25,43.75,44.0,26286400,1.4
1989-11-24,44.75,45.0,44.75,44.75,6963600,1.43
1989-11-22,45.5,45.75,44.5,44.75,24486000,1.43
1989-11-21,45.25,46.5,45.25,45.25,35061600,1.44
1989-11-20,45.0,45.5,44.5,45.25,27017200,1.44
1989-11-17,44.5,45.25,44.5,44.75,22139600,1.43
1989-11-16,44.5,44.75,43.75,44.75,24141600,1.42
1989-11-15,45.0,45.25,44.0,44.25,24446800,1.41
1989-11-14,46.5,46.75,44.5,44.75,21095200,1.42
1989-11-13,46.5,47.25,46.5,46.5,17004400,1.48
1989-11-10,45.75,47.0,45.75,46.75,16214800,1.49
1989-11-09,45.0,46.0,44.5,46.0,22047200,1.46
1989-11-08,44.25,45.25,44.25,45.0,35658000,1.43
1989-11-07,43.25,44.5,43.25,44.0,37830800,1.4
1989-11-06,43.5,44.0,43.0,43.25,30772000,1.38
1989-11-03,44.0,44.5,43.25,43.25,43663200,1.38
1989-11-02,45.0,45.0,43.0,44.0,113167600,1.4
1989-11-01,46.25,46.75,45.75,46.12,15296400,1.47
1989-10-31,45.75,46.5,45.5,46.5,22999200,1.48
1989-10-30,45.5,46.0,45.0,45.75,21744800,1.46
1989-10-27,45.25,45.75,44.5,45.25,32354000,1.44
1989-10-26,45.5,46.5,45.0,45.25,42316400,1.44
1989-10-25,47.75,47.75,46.25,46.5,29786400,1.48
1989-10-24,46.25,48.5,45.25,47.62,54110000,1.52
1989-10-23,48.0,48.25,46.25,46.75,30489200,1.49
1989-10-20,47.75,49.25,47.5,48.0,65377200,1.53
1989-10-19,48.25,49.5,48.25,48.75,27974800,1.55
1989-10-18,46.5,48.25,46.0,48.25,36008000,1.53
1989-10-17,46.0,48.75,45.0,47.25,62510000,1.5
1989-10-16,44.75,46.75,42.5,46.75,106229200,1.49
1989-10-13,48.75,49.5,45.0,45.75,50279600,1.46
1989-10-12,49.0,49.25,48.5,48.75,20661200,1.55
1989-10-11,48.75,49.25,48.0,48.88,39239200,1.55
1989-10-10,49.75,50.38,48.5,49.5,71780800,1.57
1989-10-09,48.0,49.75,47.5,49.5,48888000,1.57
1989-10-06,46.25,48.25,46.0,48.12,90426000,1.53
1989-10-05,44.5,46.5,44.25,45.5,61320000,1.45
1989-10-04,43.75,44.62,43.5,44.25,39793600,1.41
1989-10-03,44.25,44.5,43.13,43.63,42624400,1.39
1989-10-02,44.5,44.75,43.75,44.37,34350400,1.41
1989-09-29,45.25,45.5,44.5,44.5,17452400,1.42
1989-09-28,45.0,45.75,45.0,45.5,19854800,1.45
1989-09-27,44.25,45.13,44.0,44.75,22531600,1.42
1989-09-26,45.0,45.5,44.75,45.25,19331200,1.44
1989-09-25,44.75,45.75,44.75,45.25,34039600,1.44
1989-09-22,44.75,45.25,44.25,44.88,18124400,1.43
1989-09-21,45.0,46.0,44.25,44.75,50240400,1.42
1989-09-20,44.0,45.0,43.75,44.62,29537200,1.42
1989-09-19,44.25,44.5,43.0,43.25,20199200,1.38
1989-09-18,44.5,45.0,44.0,44.0,15789200,1.4
1989-09-15,45.0,45.25,44.25,45.0,31217200,1.43
1989-09-14,45.0,45.25,44.5,44.75,32821600,1.42
1989-09-13,46.25,46.63,45.0,45.0,32172000,1.43
1989-09-12,45.5,46.75,45.0,46.0,25897200,1.46
1989-09-11,44.75,46.0,44.5,45.75,24648400,1.46
1989-09-08,44.75,45.25,44.5,45.0,13958000,1.43
1989-09-07,44.75,45.5,44.75,44.75,28473200,1.42
1989-09-06,44.75,44.88,44.0,44.75,21688800,1.42
1989-09-05,44.5,45.38,44.5,44.75,28705600,1.42
1989-09-01,44.5,44.75,44.25,44.62,18530400,1.42
1989-08-31,44.5,45.0,44.25,44.5,14072800,1.42
1989-08-30,44.0,44.75,44.0,44.5,29024800,1.42
1989-08-29,44.75,45.0,43.75,44.12,44226000,1.4
1989-08-28,44.5,45.0,44.0,44.75,20414800,1.42
1989-08-25,44.0,45.0,44.0,44.75,40348000,1.42
1989-08-24,43.75,44.5,43.5,44.12,40731600,1.4
1989-08-23,43.0,44.25,42.5,43.75,43411200,1.39
1989-08-22,42.0,43.0,42.0,42.88,27958000,1.36
1989-08-21,42.25,43.25,42.0,42.25,34456800,1.34
1989-08-18,41.75,42.5,41.5,42.25,21016800,1.34
1989-08-17,40.25,41.25,40.0,41.0,38329200,1.3
1989-08-16,41.5,41.75,40.0,40.37,30133600,1.28
1989-08-15,40.75,41.5,40.75,41.38,40933200,1.31
1989-08-14,41.5,42.0,40.5,40.75,25706800,1.29
1989-08-11,44.0,44.0,41.25,41.88,57520400,1.33
1989-08-10,44.0,44.0,42.75,43.25,38091200,1.37
1989-08-09,44.0,45.75,43.87,44.0,48790000,1.4
1989-08-08,43.5,44.75,43.5,44.12,51548000,1.4
1989-08-07,43.0,44.0,42.62,43.75,42053200,1.39
1989-08-04,41.25,42.75,41.12,42.75,45838800,1.36
1989-08-03,40.5,41.5,40.5,41.25,43234800,1.31
1989-08-02,39.75,40.5,39.5,40.5,25351200,1.29
1989-08-01,39.75,40.25,39.25,39.88,34885200,1.27
1989-07-31,39.25,40.0,39.0,39.75,27966400,1.26
1989-07-28,39.25,39.75,39.0,39.38,29834000,1.25
1989-07-27,38.25,39.5,38.0,39.25,43268400,1.25
1989-07-26,38.25,38.5,37.75,38.25,58436000,1.21
1989-07-25,39.25,39.75,38.0,38.75,52460800,1.23
1989-07-24,39.75,39.75,39.25,39.25,28996800,1.25
1989-07-21,39.75,40.0,39.0,40.0,34871200,1.27
1989-07-20,40.75,41.25,39.75,40.0,59018400,1.27
1989-07-19,39.5,40.75,39.0,40.5,59743600,1.29
1989-07-18,40.75,40.75,38.75,39.25,119327600,1.25
1989-07-17,40.75,41.25,39.75,40.75,32723600,1.29
1989-07-14,40.75,41.0,39.75,40.75,64330000,1.29
1989-07-13,40.0,41.0,39.5,40.62,56358400,1.29
1989-07-12,39.75,40.25,39.5,40.0,31032400,1.27
1989-07-11,40.75,41.0,39.75,39.75,60981200,1.26
1989-07-10,41.0,41.25,40.0,40.5,50923600,1.29
1989-07-07,41.25,42.0,40.5,41.25,26527200,1.31
1989-07-06,40.75,41.75,40.25,41.25,43481200,1.31
1989-07-05,40.5,40.75,40.0,40.5,29789200,1.29
1989-07-03,41.75,41.75,40.75,40.75,12087600,1.29
1989-06-30,40.5,41.75,39.5,41.25,41185200,1.31
1989-06-29,41.0,41.25,40.0,40.62,58380000,1.29
1989-06-28,42.25,42.25,41.0,41.75,64257200,1.33
1989-06-27,43.75,44.25,42.5,42.62,26446000,1.35
1989-06-26,44.0,44.0,43.25,43.5,45959200,1.38
1989-06-23,43.25,44.25,43.25,43.87,30973600,1.39
1989-06-22,42.5,43.75,42.0,43.25,34300000,1.37
1989-06-21,43.0,43.5,42.25,42.5,32466000,1.35
1989-06-20,44.0,44.0,42.25,43.0,33633600,1.36
1989-06-19,44.5,44.75,43.5,44.0,45780000,1.4
1989-06-16,44.75,45.5,43.5,44.5,135500400,1.41
1989-06-15,49.5,49.75,47.5,47.5,40350800,1.51
1989-06-14,49.0,50.25,48.25,49.62,62826400,1.57
1989-06-13,47.5,48.75,47.0,48.5,57744400,1.54
1989-06-12,46.75,47.75,46.25,47.5,20216000,1.51
1989-06-09,47.25,47.75,46.5,47.0,23604000,1.49
1989-06-08,48.5,49.0,47.25,47.62,44503200,1.51
1989-06-07,46.75,48.5,46.75,48.25,43918000,1.53
1989-06-06,46.75,47.0,46.25,46.75,36251600,1.48
1989-06-05,48.75,49.0,46.5,47.0,31029600,1.49
1989-06-02,48.5,49.5,48.5,49.0,31119200,1.56
1989-06-01,47.75,49.25,47.5,48.75,44875600,1.55
1989-05-31,47.5,48.12,47.0,47.75,28803600,1.52
1989-05-30,48.25,49.0,47.37,47.5,27980400,1.51
1989-05-26,48.25,49.0,48.0,48.5,28128800,1.54
1989-05-25,47.25,49.0,47.25,48.25,58091600,1.53
1989-05-24,45.25,47.75,45.25,47.75,74401600,1.52
1989-05-23,46.0,46.0,45.25,45.5,33616800,1.44
1989-05-22,45.75,46.25,45.25,46.0,47600000,1.46
1989-05-19,44.75,46.25,44.75,45.75,82692400,1.45
1989-05-18,45.25,45.5,44.75,44.75,52813600,1.42
1989-05-17,45.25,45.5,45.0,45.25,62115200,1.43
1989-05-16,46.0,46.25,45.0,45.38,57167600,1.44
1989-05-15,44.75,46.25,44.75,46.0,79475200,1.46
1989-05-12,44.5,45.0,44.0,45.0,116785200,1.43
1989-05-11,43.25,44.25,43.0,43.87,75236000,1.39
1989-05-10,43.0,43.5,42.5,43.25,58609600,1.37
1989-05-09,42.0,43.0,42.0,42.5,86693600,1.35
1989-05-08,41.5,42.25,41.5,42.25,51480800,1.34
1989-05-05,42.5,42.75,41.5,41.5,115189200,1.31
1989-05-04,40.25,41.25,40.0,41.0,47227600,1.3
1989-05-03,39.75,40.75,39.75,40.25,55134800,1.27
1989-05-02,39.0,40.25,39.0,39.88,53936400,1.26
1989-05-01,38.5,39.25,38.5,39.0,20165600,1.24
1989-04-28,39.25,39.5,38.5,39.0,25964400,1.24
1989-04-27,39.5,40.0,39.0,39.38,34846000,1.25
1989-04-26,40.0,40.25,39.12,39.75,46533200,1.26
1989-04-25,40.0,40.5,39.75,40.0,29044400,1.27
1989-04-24,40.0,40.25,39.5,40.13,27697600,1.27
1989-04-21,40.5,40.87,39.75,40.13,28792400,1.27
1989-04-20,40.75,41.5,40.25,40.75,44954000,1.29
1989-04-19,40.0,41.63,39.75,40.87,106470000,1.29
1989-04-18,39.5,40.5,39.25,40.13,140246400,1.27
1989-04-17,38.5,39.25,38.0,39.25,35036400,1.24
1989-04-14,39.0,39.25,38.25,38.75,30839200,1.23
1989-04-13,38.75,39.5,38.25,38.5,45318000,1.22
1989-04-12,38.25,39.25,37.88,38.5,96978000,1.22
1989-04-11,37.5,38.0,37.0,37.75,36635200,1.2
1989-04-10,37.25,38.0,36.75,37.0,33843600,1.17
1989-04-07,36.0,37.5,36.0,37.37,88746000,1.18
1989-04-06,34.75,36.13,34.5,36.0,39093600,1.14
1989-04-05,34.5,35.25,34.25,35.0,30063600,1.11
1989-04-04,34.5,34.88,33.87,34.5,28932400,1.09
1989-04-03,35.5,36.25,34.75,35.0,41571600,1.11
1989-03-31,35.0,35.75,34.75,35.62,46337200,1.13
1989-03-30,34.25,35.0,34.0,34.75,26311600,1.1
1989-03-29,34.0,34.5,34.0,34.25,18600400,1.08
1989-03-28,34.0,34.5,34.0,34.0,35313600,1.08
1989-03-27,34.25,34.5,33.5,33.75,37914800,1.07
1989-03-23,34.0,34.5,33.75,34.38,29727600,1.09
1989-03-22,34.25,34.75,33.75,33.87,36212400,1.07
1989-03-21,35.5,35.5,34.75,34.88,32048800,1.1
1989-03-20,35.0,35.25,34.5,34.88,45362800,1.1
1989-03-17,34.5,35.75,34.0,34.88,59281600,1.1
1989-03-16,35.0,35.5,34.5,35.25,48059200,1.12
1989-03-15,35.25,35.5,34.75,35.0,22514800,1.11
1989-03-14,35.0,35.5,34.88,35.25,40485200,1.12
1989-03-13,35.0,35.5,34.75,35.0,32776800,1.11
1989-03-10,34.5,35.0,34.25,35.0,25678800,1.11
1989-03-09,35.25,35.75,34.5,34.5,33359200,1.09
1989-03-08,35.62,36.25,35.25,35.25,54073600,1.12
1989-03-07,35.5,36.0,35.0,35.75,65172800,1.13
1989-03-06,35.0,35.88,34.5,35.5,42128800,1.12
1989-03-03,35.25,35.25,34.0,34.75,96944400,1.1
1989-03-02,35.75,36.25,34.75,35.0,94082800,1.11
1989-03-01,36.25,36.5,35.5,36.0,42532000,1.14
1989-02-28,36.5,36.75,36.0,36.25,44004800,1.15
1989-02-27,36.0,36.5,35.75,36.5,28980000,1.16
1989-02-24,37.0,37.0,36.0,36.0,38032400,1.14
1989-02-23,36.5,37.0,36.25,36.75,23842000,1.16
1989-02-22,37.25,37.5,36.5,36.75,59581200,1.16
1989-02-21,36.87,37.75,36.75,37.5,47639200,1.19
1989-02-17,36.25,37.0,36.25,36.75,29212400,1.16
1989-02-16,36.25,37.25,36.0,36.38,63924000,1.15
1989-02-15,35.75,36.25,35.5,36.25,82656000,1.14
1989-02-14,36.87,37.0,35.25,35.75,222894000,1.13
1989-02-13,36.75,37.25,36.75,37.0,58797200,1.17
1989-02-10,38.25,38.25,37.0,37.25,87085600,1.18
1989-02-09,38.25,39.0,38.0,38.25,40202400,1.21
1989-02-08,39.0,39.5,38.0,38.25,39253200,1.21
1989-02-07,38.25,39.25,38.25,39.0,41288800,1.23
1989-02-06,39.5,39.5,38.25,38.5,29184400,1.22
1989-02-03,40.0,40.25,39.0,39.25,44727200,1.24
1989-02-02,39.5,40.25,39.25,39.75,118372800,1.26
1989-02-01,37.75,39.63,37.37,39.25,121889600,1.24
1989-01-31,37.25,37.75,36.75,37.75,115088400,1.19
1989-01-30,37.62,38.0,37.25,37.37,146624800,1.18
1989-01-27,38.25,39.25,36.25,37.62,531792800,1.19
1989-01-26,40.75,42.12,40.62,41.75,71316000,1.32
1989-01-25,41.75,42.0,41.0,41.5,27734000,1.31
1989-01-24,41.0,41.75,40.75,41.63,55823600,1.31
1989-01-23,40.75,41.25,40.75,41.0,45133200,1.29
1989-01-20,40.5,41.5,40.25,41.0,43433600,1.29
1989-01-19,40.5,41.0,40.0,40.5,63996800,1.28
1989-01-18,40.75,41.12,39.5,39.75,121982000,1.26
1989-01-17,43.25,43.5,40.0,40.37,189151200,1.28
1989-01-16,43.25,44.0,43.0,43.75,42148400,1.38
1989-01-13,42.75,43.5,42.37,43.25,48476400,1.37
1989-01-12,42.25,43.0,42.0,42.75,37578800,1.35
1989-01-11,42.25,42.5,41.25,42.12,39032000,1.33
1989-01-10,42.5,42.88,41.5,42.62,25830000,1.35
1989-01-09,43.0,43.13,42.25,43.0,19826800,1.36
1989-01-06,42.25,43.5,42.25,42.62,49666400,1.35
1989-01-05,42.0,43.25,41.25,42.25,76832000,1.33
1989-01-04,40.75,42.12,40.5,42.0,59987200,1.33
1989-01-03,40.25,40.5,40.0,40.37,25004000,1.28
1988-12-30,40.5,41.25,40.25,40.25,20423200,1.27
1988-12-29,40.25,40.75,40.25,40.5,29453200,1.28
1988-12-28,40.5,40.75,39.75,40.25,12885600,1.27
1988-12-27,41.0,41.5,40.5,40.5,14996800,1.28
1988-12-23,41.0,41.38,41.0,41.12,10239600,1.3
1988-12-22,41.75,42.0,40.75,41.0,26507600,1.29
1988-12-21,41.0,42.0,41.0,41.75,60491200,1.32
1988-12-20,41.0,41.5,40.62,41.0,68546800,1.29
1988-12-19,40.25,41.0,40.0,40.75,58581600,1.29
1988-12-16,39.5,40.5,39.25,40.13,45872400,1.27
1988-12-15,40.0,40.5,39.25,39.5,28142800,1.25
1988-12-14,38.5,40.0,38.5,39.75,48325200,1.26
1988-12-13,38.5,38.75,38.25,38.75,30637600,1.22
1988-12-12,39.25,39.5,38.5,38.5,29470000,1.22
1988-12-09,39.25,39.5,38.75,39.12,11239200,1.24
1988-12-08,39.25,39.25,38.75,39.12,14865200,1.24
1988-12-07,39.0,39.5,38.75,39.38,24533600,1.24
1988-12-06,39.25,39.75,39.0,39.5,26233200,1.25
1988-12-05,39.5,40.0,38.75,39.5,38603600,1.25
1988-12-02,38.25,39.88,38.0,39.25,83428800,1.24
1988-12-01,37.75,39.0,37.5,38.75,53040400,1.22
1988-11-30,36.75,38.0,36.75,37.62,41960800,1.19
1988-11-29,36.5,36.75,36.0,36.75,23167200,1.16
1988-11-28,36.5,36.75,36.0,36.5,34840400,1.15
1988-11-25,36.25,36.75,36.0,36.5,12073600,1.15
1988-11-23,35.75,37.0,35.5,36.87,46998000,1.16
1988-11-22,36.5,36.87,36.0,36.13,37046800,1.14
1988-11-21,37.5,37.75,36.25,36.63,55476400,1.16
1988-11-18,38.5,38.5,38.0,38.0,14397600,1.2
1988-11-17,38.0,38.5,38.0,38.25,19885600,1.2
1988-11-16,39.0,39.25,37.75,38.0,36960000,1.2
1988-11-15,39.0,39.25,38.75,39.0,20000400,1.23
1988-11-14,38.75,39.0,38.25,38.87,21308000,1.22
1988-11-11,39.0,39.63,38.5,38.5,27171200,1.21
1988-11-10,39.5,39.75,39.0,39.5,24978800,1.24
1988-11-09,38.25,39.38,38.0,39.25,50430800,1.24
1988-11-08,37.5,38.75,37.37,38.5,38631600,1.21
1988-11-07,37.25,37.75,37.0,37.5,42520800,1.18
1988-11-04,36.75,38.0,36.75,37.75,38449600,1.19
1988-11-03,37.25,37.5,36.75,37.12,60614400,1.17
1988-11-02,38.25,38.25,36.75,37.25,52130400,1.17
1988-11-01,38.5,38.75,37.75,38.0,35924000,1.2
1988-10-31,38.75,38.75,37.5,38.62,60726400,1.22
1988-10-28,39.0,39.5,38.5,38.5,21120400,1.21
1988-10-27,38.75,39.25,38.25,39.0,35921200,1.23
1988-10-26,40.0,40.0,38.5,39.25,47180000,1.24
1988-10-25,40.25,40.25,39.75,39.88,21296800,1.26
1988-10-24,41.25,41.25,39.63,40.0,33790400,1.26
1988-10-21,41.25,41.75,40.75,41.0,30900800,1.29
1988-10-20,40.0,41.63,40.0,41.5,43366400,1.31
1988-10-19,39.75,40.75,39.5,40.0,69330800,1.26
1988-10-18,39.0,39.5,38.25,39.38,35649600,1.24
1988-10-17,38.5,39.0,38.25,38.5,23422000,1.21
1988-10-14,39.5,39.5,38.13,38.75,39312000,1.22
1988-10-13,38.5,39.75,38.5,39.0,41115200,1.23
1988-10-12,38.5,39.0,38.0,38.75,33236000,1.22
1988-10-11,38.25,39.5,38.25,39.0,48638800,1.23
1988-10-10,39.5,39.75,37.5,38.5,83160000,1.21
1988-10-07,39.0,39.75,38.38,39.75,114396800,1.25
1988-10-06,40.5,40.87,39.25,39.75,41941200,1.25
1988-10-05,41.25,41.75,40.5,40.87,30800000,1.29
1988-10-04,42.25,42.75,41.12,41.5,12913600,1.31
1988-10-03,43.0,43.25,42.0,42.5,22694000,1.34
1988-09-30,44.0,44.0,43.25,43.25,23223200,1.36
1988-09-29,43.75,44.25,43.5,44.0,26518800,1.39
1988-09-28,43.5,44.12,43.25,43.5,21173600,1.37
1988-09-27,42.5,43.5,42.5,43.38,40745600,1.37
1988-09-26,43.75,44.0,42.5,42.75,21758800,1.35
1988-09-23,43.5,44.25,43.5,43.75,25370800,1.38
1988-09-22,43.0,44.0,42.75,44.0,36416800,1.39
1988-09-21,41.75,43.0,41.5,42.75,22836800,1.35
1988-09-20,41.75,42.25,41.38,41.5,25670400,1.31
1988-09-19,42.0,42.25,41.25,41.75,23032800,1.32
1988-09-16,41.5,42.75,41.38,42.25,30940000,1.33
1988-09-15,42.0,42.75,41.5,41.63,41440000,1.31
1988-09-14,41.75,42.37,41.5,42.0,59642800,1.32
1988-09-13,40.25,41.25,40.0,41.0,29920800,1.29
1988-09-12,41.0,41.75,40.13,41.0,37007600,1.29
1988-09-09,38.75,41.0,37.75,40.5,58668400,1.28
1988-09-08,38.25,39.5,37.75,38.75,51814000,1.22
1988-09-07,39.0,39.5,37.75,38.25,44777600,1.2
1988-09-06,40.0,40.0,38.75,38.87,35862400,1.22
1988-09-02,39.5,40.0,39.0,39.75,46575200,1.25
1988-09-01,39.75,39.75,38.5,38.87,61684000,1.22
1988-08-31,41.0,41.12,39.5,39.88,59421600,1.26
